,State_Code,Period,Price,Year,Month,state,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION,T10Y2Y,Inflation Rate (%),Industrial Production Index,temperature (F),Electricity Price ($ per million BTU),OPEC supply (1000 b/d)
4472,F003035__3,2016-02-01,26.6,2016,2,NM,Total Electric Power Industry,Petroleum (Barrels),9886,1.16,1.26158320570536,99.0445,26.7,16.78,8356
4473,F003035__3,2016-03-01,32.92,2016,3,NM,Total Electric Power Industry,Petroleum (Barrels),10347,0.98,1.26158320570536,98.3096,37.7,16.78,8356
4474,F003035__3,2016-04-01,36.15,2016,4,NM,Total Electric Power Industry,Petroleum (Barrels),11590,1.03,1.26158320570536,98.6421,41.3,16.78,8356
4475,F003035__3,2016-05-01,42.11,2016,5,NM,Total Electric Power Industry,Petroleum (Barrels),10761,1.08,1.26158320570536,98.4184,55.8,16.78,8356
4476,F003035__3,2016-06-01,44.99,2016,6,NM,Total Electric Power Industry,Petroleum (Barrels),4550,0.94,1.26158320570536,98.8833,64.1,16.78,8356
4477,F003035__3,2016-07-01,41.25,2016,7,NM,Total Electric Power Industry,Petroleum (Barrels),5915,0.87,1.26158320570536,98.9992,70.4,16.78,8356
4478,F003035__3,2016-08-01,41.18,2016,8,NM,Total Electric Power Industry,Petroleum (Barrels),6095,0.84,1.26158320570536,98.85,70.9,16.78,8356
4479,F003035__3,2016-09-01,41.35,2016,9,NM,Total Electric Power Industry,Petroleum (Barrels),8677,0.79,1.26158320570536,98.7457,62.9,16.78,8356
4480,F003035__3,2016-10-01,45.79,2016,10,NM,Total Electric Power Industry,Petroleum (Barrels),3373,0.83,1.26158320570536,98.7611,50.5,16.78,8356
4481,F003035__3,2016-11-01,42.25,2016,11,NM,Total Electric Power Industry,Petroleum (Barrels),4489,1.0,1.26158320570536,98.3491,40.2,16.78,8356
4482,F003035__3,2016-12-01,48.74,2016,12,NM,Total Electric Power Industry,Petroleum (Barrels),11483,1.31,1.26158320570536,99.0214,27.6,16.78,8356
4483,F003035__3,2017-01-01,49.44,2017,1,NM,Total Electric Power Industry,Petroleum (Barrels),10615,,2.13011000365961,98.7611,27.9,18.76,8541
4484,F003035__3,2017-02-01,50.46,2017,2,NM,Total Electric Power Industry,Petroleum (Barrels),8971,1.26,2.13011000365961,98.3646,30.6,18.76,8541
4485,F003035__3,2017-03-01,46.72,2017,3,NM,Total Electric Power Industry,Petroleum (Barrels),6333,1.17,2.13011000365961,99.0137,28.2,18.76,8541
4486,F003035__3,2017-04-01,47.29,2017,4,NM,Total Electric Power Industry,Petroleum (Barrels),5555,1.11,2.13011000365961,100.0224,48.8,18.76,8541
4487,F003035__3,2017-05-01,44.56,2017,5,NM,Total Electric Power Industry,Petroleum (Barrels),6098,1.05,2.13011000365961,100.1408,54.0,18.76,8541
4488,F003035__3,2017-06-01,41.75,2017,6,NM,Total Electric Power Industry,Petroleum (Barrels),5330,0.93,2.13011000365961,100.3471,64.0,18.76,8541
4489,F003035__3,2017-07-01,43.33,2017,7,NM,Total Electric Power Industry,Petroleum (Barrels),6265,0.94,2.13011000365961,100.1068,68.1,18.76,8541
4490,F003035__3,2017-08-01,44.79,2017,8,NM,Total Electric Power Industry,Petroleum (Barrels),6370,0.92,2.13011000365961,99.6925,65.6,18.76,8541
4491,F003035__3,2017-09-01,46.76,2017,9,NM,Total Electric Power Industry,Petroleum (Barrels),5916,0.81,2.13011000365961,99.7954,62.3,18.76,8541
4492,F003035__3,2017-10-01,47.75,2017,10,NM,Total Electric Power Industry,Petroleum (Barrels),4932,0.85,2.13011000365961,101.0247,54.8,18.76,8541
4493,F003035__3,2017-11-01,53.95,2017,11,NM,Total Electric Power Industry,Petroleum (Barrels),7239,0.76,2.13011000365961,101.2664,36.2,18.76,8541
4494,F003035__3,2017-12-01,55.77,2017,12,NM,Total Electric Power Industry,Petroleum (Barrels),6967,0.59,2.13011000365961,101.4644,22.6,18.76,8541
4495,F003035__3,2018-01-01,61.57,2018,1,NM,Total Electric Power Industry,Petroleum (Barrels),3096,,2.44258329692817,101.4625,19.1,19.89,8726
4496,F003035__3,2018-02-01,60.85,2018,2,NM,Total Electric Power Industry,Petroleum (Barrels),2792,0.62,2.44258329692817,101.7085,29.4,19.89,8726
4497,F003035__3,2018-03-01,60.51,2018,3,NM,Total Electric Power Industry,Petroleum (Barrels),1714,0.59,2.44258329692817,102.2067,29.9,19.89,8726
4498,F003035__3,2018-04-01,62.86,2018,4,NM,Total Electric Power Industry,Petroleum (Barrels),2092,0.48,2.44258329692817,103.3329,37.8,19.89,8726
4499,F003035__3,2018-05-01,63.02,2018,5,NM,Total Electric Power Industry,Petroleum (Barrels),2426,0.47,2.44258329692817,102.4024,60.0,19.89,8726
4500,F003035__3,2018-06-01,55.59,2018,6,NM,Total Electric Power Industry,Petroleum (Barrels),1930,0.42,2.44258329692817,103.198,63.4,19.89,8726
4501,F003035__3,2018-07-01,60.02,2018,7,NM,Total Electric Power Industry,Petroleum (Barrels),5234,0.3,2.44258329692817,103.3646,71.2,19.89,8726
4502,F003035__3,2018-08-01,54.43,2018,8,NM,Total Electric Power Industry,Petroleum (Barrels),3563,0.33,2.44258329692817,104.0327,70.4,19.89,8726
4503,F003035__3,2018-09-01,52.97,2018,9,NM,Total Electric Power Industry,Petroleum (Barrels),4661,,2.44258329692817,104.1004,63.6,19.89,8726
4504,F003035__3,2018-10-01,54.87,2018,10,NM,Total Electric Power Industry,Petroleum (Barrels),7386,0.27,2.44258329692817,103.9856,47.7,19.89,8726
4505,F003035__3,2018-11-01,48.55,2018,11,NM,Total Electric Power Industry,Petroleum (Barrels),3919,0.3,2.44258329692817,104.0681,33.3,19.89,8726
4506,F003035__3,2018-12-01,43.59,2018,12,NM,Total Electric Power Industry,Petroleum (Barrels),2929,0.15,2.44258329692817,104.0936,28.5,19.89,8726
4507,F003035__3,2019-01-01,41.86,2019,1,NM,Total Electric Power Industry,Petroleum (Barrels),64197,,1.81221007526021,103.4021,19.4,18.45,8445
4508,F003035__3,2019-02-01,47.93,2019,2,NM,Total Electric Power Industry,Petroleum (Barrels),54907,0.18,1.81221007526021,102.8371,24.2,18.45,8445
4509,F003035__3,2019-03-01,54.89,2019,3,NM,Total Electric Power Industry,Petroleum (Barrels),55637,0.21,1.81221007526021,102.8757,29.5,18.45,8445
4510,F003035__3,2019-04-01,60.16,2019,4,NM,Total Electric Power Industry,Petroleum (Barrels),48197,0.16,1.81221007526021,102.274,44.5,18.45,8445
4511,F003035__3,2019-05-01,55.39,2019,5,NM,Total Electric Power Industry,Petroleum (Barrels),77206,0.21,1.81221007526021,102.392,54.2,18.45,8445
4512,F003035__3,2019-06-01,49.26,2019,6,NM,Total Electric Power Industry,Petroleum (Barrels),50372,0.25,1.81221007526021,102.4375,62.9,18.45,8445
4513,F003035__3,2019-07-01,53.94,2019,7,NM,Total Electric Power Industry,Petroleum (Barrels),56156,0.25,1.81221007526021,101.9408,71.0,18.45,8445
4514,F003035__3,2019-08-01,51.38,2019,8,NM,Total Electric Power Industry,Petroleum (Barrels),46104,0.17,1.81221007526021,102.639,66.6,18.45,8445
4515,F003035__3,2019-09-01,53.89,2019,9,NM,Total Electric Power Industry,Petroleum (Barrels),55678,,1.81221007526021,102.2917,60.3,18.45,8445
4516,F003035__3,2019-10-01,52.3,2019,10,NM,Total Electric Power Industry,Petroleum (Barrels),43252,0.09,1.81221007526021,101.4281,50.2,18.45,8445
4517,F003035__3,2019-11-01,55.37,2019,11,NM,Total Electric Power Industry,Petroleum (Barrels),53059,0.17,1.81221007526021,101.9372,32.8,18.45,8445
4518,F003035__3,2019-12-01,58.31,2019,12,NM,Total Electric Power Industry,Petroleum (Barrels),97872,0.22,1.81221007526021,101.7003,27.3,18.45,8445
4519,F003035__3,2020-01-01,56.55,2020,1,NM,Total Electric Power Industry,Petroleum (Barrels),7401,,1.23358439630629,101.0338,27.7,16.9,7113
4520,F003035__3,2020-02-01,49.44,2020,2,NM,Total Electric Power Industry,Petroleum (Barrels),7705,0.18,1.23358439630629,101.3735,26.6,16.9,7113
4521,F003035__3,2020-03-01,29.83,2020,3,NM,Total Electric Power Industry,Petroleum (Barrels),4965,0.26,1.23358439630629,97.4078,37.2,16.9,7113
4522,F003035__3,2020-04-01,15.32,2020,4,NM,Total Electric Power Industry,Petroleum (Barrels),4783,0.39,1.23358439630629,84.5619,41.1,16.9,7113
4523,F003035__3,2020-05-01,17.24,2020,5,NM,Total Electric Power Industry,Petroleum (Barrels),2938,0.44,1.23358439630629,85.9604,54.2,16.9,7113
4524,F003035__3,2020-06-01,33.98,2020,6,NM,Total Electric Power Industry,Petroleum (Barrels),1509,0.52,1.23358439630629,91.5934,65.2,16.9,7113
4525,F003035__3,2020-07-01,37.69,2020,7,NM,Total Electric Power Industry,Petroleum (Barrels),4338,0.52,1.23358439630629,95.0256,72.9,16.9,7113
4526,F003035__3,2020-08-01,39.95,2020,8,NM,Total Electric Power Industry,Petroleum (Barrels),6161,0.45,1.23358439630629,95.9549,68.6,16.9,7113
4527,F003035__3,2020-09-01,37.31,2020,9,NM,Total Electric Power Industry,Petroleum (Barrels),4930,0.55,1.23358439630629,95.9669,59.6,16.9,7113
4528,F003035__3,2020-10-01,37.14,2020,10,NM,Total Electric Power Industry,Petroleum (Barrels),5275,0.54,1.23358439630629,96.7394,49.0,16.9,7113
4529,F003035__3,2020-11-01,38.68,2020,11,NM,Total Electric Power Industry,Petroleum (Barrels),10335,0.71,1.23358439630629,97.0816,41.9,16.9,7113
4530,F003035__3,2020-12-01,44.35,2020,12,NM,Total Electric Power Industry,Petroleum (Barrels),6899,0.75,1.23358439630629,98.363,29.8,16.9,7113
4531,F003035__3,2021-01-01,49.89,2021,1,NM,Total Electric Power Industry,Petroleum (Barrels),3585,,4.69785886363742,98.8822,24.0,21.4,7904
4532,F003035__3,2021-02-01,57.05,2021,2,NM,Total Electric Power Industry,Petroleum (Barrels),4807,0.98,4.69785886363742,95.6149,21.7,21.4,7904
4533,F003035__3,2021-03-01,61.49,2021,3,NM,Total Electric Power Industry,Petroleum (Barrels),4761,1.32,4.69785886363742,98.3856,35.0,21.4,7904
4534,F003035__3,2021-04-01,60.34,2021,4,NM,Total Electric Power Industry,Petroleum (Barrels),5856,1.52,4.69785886363742,98.5587,45.7,21.4,7904
4535,F003035__3,2021-05-01,63.42,2021,5,NM,Total Electric Power Industry,Petroleum (Barrels),4572,1.47,4.69785886363742,99.4333,54.7,21.4,7904
4536,F003035__3,2021-06-01,69.65,2021,6,NM,Total Electric Power Industry,Petroleum (Barrels),5250,1.46,4.69785886363742,99.7987,67.1,21.4,7904
4537,F003035__3,2021-07-01,71.12,2021,7,NM,Total Electric Power Industry,Petroleum (Barrels),7176,1.23,4.69785886363742,100.2519,67.7,21.4,7904
4538,F003035__3,2021-08-01,66.4,2021,8,NM,Total Electric Power Industry,Petroleum (Barrels),6159,1.03,4.69785886363742,100.0437,70.4,21.4,7904
4539,F003035__3,2021-09-01,70.1,2021,9,NM,Total Electric Power Industry,Petroleum (Barrels),6209,1.11,4.69785886363742,98.8579,61.7,21.4,7904
4540,F003035__3,2021-10-01,79.97,2021,10,NM,Total Electric Power Industry,Petroleum (Barrels),8395,1.21,4.69785886363742,100.1861,54.8,21.4,7904
4541,F003035__3,2021-11-01,77.31,2021,11,NM,Total Electric Power Industry,Petroleum (Barrels),6990,1.08,4.69785886363742,100.8654,37.0,21.4,7904
4542,F003035__3,2021-12-01,71.23,2021,12,NM,Total Electric Power Industry,Petroleum (Barrels),2793,0.87,4.69785886363742,100.5726,32.8,21.4,7904
4543,F003035__3,2022-01-01,81.85,2022,1,NM,Total Electric Power Industry,Petroleum (Barrels),4167,0.85,8.00279982052121,100.1856,15.8,27.76,8375
4544,F003035__3,2022-02-01,91.24,2022,2,NM,Total Electric Power Industry,Petroleum (Barrels),4224,0.63,8.00279982052121,100.8064,23.8,27.76,8375
4545,F003035__3,2022-03-01,109.2,2022,3,NM,Total Electric Power Industry,Petroleum (Barrels),6207,0.41,8.00279982052121,101.3907,33.8,27.76,8375
4546,F003035__3,2022-04-01,104.37,2022,4,NM,Total Electric Power Industry,Petroleum (Barrels),2785,-0.05,8.00279982052121,101.44,43.8,27.76,8375
4547,F003035__3,2022-05-01,109.73,2022,5,NM,Total Electric Power Industry,Petroleum (Barrels),3686,0.26,8.00279982052121,101.3335,58.6,27.76,8375
4548,F003035__3,2022-06-01,114.91,2022,6,NM,Total Electric Power Industry,Petroleum (Barrels),4228,0.28,8.00279982052121,101.018,63.8,27.76,8375
4549,F003035__3,2022-07-01,101.77,2022,7,NM,Total Electric Power Industry,Petroleum (Barrels),3905,0.04,8.00279982052121,101.223,69.7,27.76,8375
4550,F003035__3,2022-08-01,94.75,2022,8,NM,Total Electric Power Industry,Petroleum (Barrels),2674,-0.3,8.00279982052121,101.0963,70.0,27.76,8375
4551,F003035__3,2022-09-01,84.87,2022,9,NM,Total Electric Power Industry,Petroleum (Barrels),3362,-0.25,8.00279982052121,101.2918,60.5,27.76,8375
4552,F003035__3,2022-10-01,87.22,2022,10,NM,Total Electric Power Industry,Petroleum (Barrels),934,-0.45,8.00279982052121,101.2529,48.9,27.76,8375
4553,F003035__3,2022-11-01,85.23,2022,11,NM,Total Electric Power Industry,Petroleum (Barrels),1083,-0.47,8.00279982052121,100.9552,41.0,27.76,8375
4554,F003035__3,2022-12-01,76.82,2022,12,NM,Total Electric Power Industry,Petroleum (Barrels),807,-0.72,8.00279982052121,99.7664,29.0,27.76,8375
4555,F003035__3,2023-01-01,76.52,2023,1,NM,Total Electric Power Industry,Petroleum (Barrels),10530,,4.11633838374488,100.505,30.6,24.66,8607
4556,F003035__3,2023-02-01,75.21,2023,2,NM,Total Electric Power Industry,Petroleum (Barrels),10809,-0.7,4.11633838374488,100.6416,28.1,24.66,8607
4557,F003035__3,2023-03-01,73.05,2023,3,NM,Total Electric Power Industry,Petroleum (Barrels),10981,-0.88,4.11633838374488,101.0205,32.6,24.66,8607
4558,F003035__3,2023-04-01,78.52,2023,4,NM,Total Electric Power Industry,Petroleum (Barrels),14041,-0.54,4.11633838374488,101.253,48.0,24.66,8607
4559,F003035__3,2023-05-01,70.24,2023,5,NM,Total Electric Power Industry,Petroleum (Barrels),18211,-0.55,4.11633838374488,100.9286,53.9,24.66,8607
4560,F003035__3,2023-06-01,69.08,2023,6,NM,Total Electric Power Industry,Petroleum (Barrels),16479,-0.72,4.11633838374488,100.1196,63.1,24.66,8607
4561,F003035__3,2023-07-01,74.85,2023,7,NM,Total Electric Power Industry,Petroleum (Barrels),11676,-1.08,4.11633838374488,100.9067,70.7,24.66,8607
4562,F003035__3,2023-08-01,80.6,2023,8,NM,Total Electric Power Industry,Petroleum (Barrels),11084,-0.87,4.11633838374488,100.8393,65.8,24.66,8607
4563,F003035__3,2023-09-01,89.01,2023,9,NM,Total Electric Power Industry,Petroleum (Barrels),12704,-0.69,4.11633838374488,101.0211,61.7,24.66,8607
4564,F003035__3,2023-10-01,84.48,2023,10,NM,Total Electric Power Industry,Petroleum (Barrels),12154,-0.43,4.11633838374488,100.4689,53.0,24.66,8607
4565,F003035__3,2023-11-01,77.28,2023,11,NM,Total Electric Power Industry,Petroleum (Barrels),9980,-0.18,4.11633838374488,100.8639,36.1,24.66,8607
4566,F003035__3,2023-12-01,71.21,2023,12,NM,Total Electric Power Industry,Petroleum (Barrels),12717,-0.34,4.11633838374488,100.6031,35.0,24.66,8607
4567,F003048__3,2001-01-01,27.47,2001,1,TX,Total Electric Power Industry,Petroleum (Barrels),2753073,,2.82617111885407,91.902,26.3,8.86,6111
4568,F003048__3,2001-02-01,27.75,2001,2,TX,Total Electric Power Industry,Petroleum (Barrels),625012,0.55,2.82617111885407,91.3034,31.7,8.86,6111
4569,F003048__3,2001-03-01,24.54,2001,3,TX,Total Electric Power Industry,Petroleum (Barrels),478155,0.46,2.82617111885407,91.1162,41.4,8.86,6111
4570,F003048__3,2001-04-01,24.68,2001,4,TX,Total Electric Power Industry,Petroleum (Barrels),296953,0.76,2.82617111885407,90.7891,47.0,8.86,6111
4571,F003048__3,2001-05-01,25.52,2001,5,TX,Total Electric Power Industry,Petroleum (Barrels),274386,1.07,2.82617111885407,90.3555,59.3,8.86,6111
4572,F003048__3,2001-06-01,24.56,2001,6,TX,Total Electric Power Industry,Petroleum (Barrels),259897,1.17,2.82617111885407,89.8784,67.1,8.86,6111
4573,F003048__3,2001-07-01,23.93,2001,7,TX,Total Electric Power Industry,Petroleum (Barrels),264471,1.16,2.82617111885407,89.3028,72.9,8.86,6111
4574,F003048__3,2001-08-01,24.87,2001,8,TX,Total Electric Power Industry,Petroleum (Barrels),245244,1.28,2.82617111885407,89.2003,72.4,8.86,6111
4575,F003048__3,2001-09-01,24.26,2001,9,TX,Total Electric Power Industry,Petroleum (Barrels),255015,,2.82617111885407,88.7485,65.2,8.86,6111
4576,F003048__3,2001-10-01,19.78,2001,10,TX,Total Electric Power Industry,Petroleum (Barrels),50483,1.73,2.82617111885407,88.5052,52.2,8.86,6111
4577,F003048__3,2001-11-01,18.07,2001,11,TX,Total Electric Power Industry,Petroleum (Barrels),90692,1.75,2.82617111885407,87.97,39.3,8.86,6111
4578,F003048__3,2001-12-01,16.93,2001,12,TX,Total Electric Power Industry,Petroleum (Barrels),199596,1.93,2.82617111885407,87.9324,25.0,8.86,6111
4579,F003048__3,2002-01-01,17.17,2002,1,TX,Total Electric Power Industry,Petroleum (Barrels),332989,,1.58603162650601,88.5176,26.1,7.96,6214
4580,F003048__3,2002-02-01,18.22,2002,2,TX,Total Electric Power Industry,Petroleum (Barrels),379624,1.94,1.58603162650601,88.5278,29.0,7.96,6214
4581,F003048__3,2002-03-01,22.0,2002,3,TX,Total Electric Power Industry,Petroleum (Barrels),417432,1.8,1.58603162650601,89.1686,36.0,7.96,6214
4582,F003048__3,2002-04-01,23.65,2002,4,TX,Total Electric Power Industry,Petroleum (Barrels),321735,1.7,1.58603162650601,89.604,49.7,7.96,6214
4583,F003048__3,2002-05-01,24.66,2002,5,TX,Total Electric Power Industry,Petroleum (Barrels),299641,1.87,1.58603162650601,89.964,56.3,7.96,6214
4584,F003048__3,2002-06-01,23.73,2002,6,TX,Total Electric Power Industry,Petroleum (Barrels),316332,1.87,1.58603162650601,90.7061,68.7,7.96,6214
4585,F003048__3,2002-07-01,24.58,2002,7,TX,Total Electric Power Industry,Petroleum (Barrels),282488,1.97,1.58603162650601,90.6769,76.2,7.96,6214
4586,F003048__3,2002-08-01,25.96,2002,8,TX,Total Electric Power Industry,Petroleum (Barrels),347277,2.32,1.58603162650601,90.5762,70.7,7.96,6214
4587,F003048__3,2002-09-01,27.44,2002,9,TX,Total Electric Power Industry,Petroleum (Barrels),340194,,1.58603162650601,90.6531,61.0,7.96,6214
4588,F003048__3,2002-10-01,26.46,2002,10,TX,Total Electric Power Industry,Petroleum (Barrels),250351,1.92,1.58603162650601,90.4643,47.0,7.96,6214
4589,F003048__3,2002-11-01,24.66,2002,11,TX,Total Electric Power Industry,Petroleum (Barrels),346395,2.25,1.58603162650601,90.9711,35.9,7.96,6214
4590,F003048__3,2002-12-01,26.91,2002,12,TX,Total Electric Power Industry,Petroleum (Barrels),391556,2.15,1.58603162650601,90.4652,29.3,7.96,6214
4591,F003048__3,2003-01-01,30.31,2003,1,TX,Total Electric Power Industry,Petroleum (Barrels),432826,,2.27009497336115,91.2361,35.2,9.76,6176
4592,F003048__3,2003-02-01,33.48,2003,2,TX,Total Electric Power Industry,Petroleum (Barrels),869643,2.29,2.27009497336115,91.3445,31.0,9.76,6176
4593,F003048__3,2003-03-01,31.14,2003,3,TX,Total Electric Power Industry,Petroleum (Barrels),571271,2.16,2.27009497336115,91.1044,40.3,9.76,6176
4594,F003048__3,2003-04-01,26.67,2003,4,TX,Total Electric Power Industry,Petroleum (Barrels),182677,2.34,2.27009497336115,90.5617,45.8,9.76,6176
4595,F003048__3,2003-05-01,26.59,2003,5,TX,Total Electric Power Industry,Petroleum (Barrels),532737,2.38,2.27009497336115,90.537,57.4,9.76,6176
4596,F003048__3,2003-06-01,28.56,2003,6,TX,Total Electric Power Industry,Petroleum (Barrels),687857,2.1,2.27009497336115,90.6527,66.0,9.76,6176
4597,F003048__3,2003-07-01,29.41,2003,7,TX,Total Electric Power Industry,Petroleum (Barrels),469486,2.26,2.27009497336115,91.1185,77.2,9.76,6176
4598,F003048__3,2003-08-01,29.76,2003,8,TX,Total Electric Power Industry,Petroleum (Barrels),211468,2.59,2.27009497336115,90.9197,72.7,9.76,6176
4599,F003048__3,2003-09-01,26.31,2003,9,TX,Total Electric Power Industry,Petroleum (Barrels),319933,,2.27009497336115,91.5059,62.2,9.76,6176
4600,F003048__3,2003-10-01,28.17,2003,10,TX,Total Electric Power Industry,Petroleum (Barrels),260471,2.49,2.27009497336115,91.6186,55.0,9.76,6176
4601,F003048__3,2003-11-01,28.8,2003,11,TX,Total Electric Power Industry,Petroleum (Barrels),291677,2.5,2.27009497336115,92.2329,34.1,9.76,6176
4602,F003048__3,2003-12-01,30.26,2003,12,TX,Total Electric Power Industry,Petroleum (Barrels),487012,2.28,2.27009497336115,92.2602,30.3,9.76,6176
4603,F003048__3,2004-01-01,32.03,2004,1,TX,Total Electric Power Industry,Petroleum (Barrels),328095,,2.67723669309172,92.4006,24.2,11.41,6283
4604,F003048__3,2004-02-01,32.45,2004,2,TX,Total Electric Power Industry,Petroleum (Barrels),219991,2.35,2.67723669309172,92.958,27.8,11.41,6283
4605,F003048__3,2004-03-01,34.36,2004,3,TX,Total Electric Power Industry,Petroleum (Barrels),259589,2.33,2.67723669309172,92.5861,45.6,11.41,6283
4606,F003048__3,2004-04-01,34.47,2004,4,TX,Total Electric Power Industry,Petroleum (Barrels),274643,2.26,2.67723669309172,92.93,48.0,11.41,6283
4607,F003048__3,2004-05-01,37.48,2004,5,TX,Total Electric Power Industry,Petroleum (Barrels),265050,2.19,2.67723669309172,93.6013,57.0,11.41,6283
4608,F003048__3,2004-06-01,36.1,2004,6,TX,Total Electric Power Industry,Petroleum (Barrels),302100,2.11,2.67723669309172,92.871,66.1,11.41,6283
4609,F003048__3,2004-07-01,38.28,2004,7,TX,Total Electric Power Industry,Petroleum (Barrels),289921,1.93,2.67723669309172,93.5649,72.2,11.41,6283
4610,F003048__3,2004-08-01,42.37,2004,8,TX,Total Electric Power Industry,Petroleum (Barrels),317234,1.82,2.67723669309172,93.6277,68.6,11.41,6283
4611,F003048__3,2004-09-01,43.24,2004,9,TX,Total Electric Power Industry,Petroleum (Barrels),305134,1.72,2.67723669309172,93.7467,60.2,11.41,6283
4612,F003048__3,2004-10-01,49.7,2004,10,TX,Total Electric Power Industry,Petroleum (Barrels),308792,1.58,2.67723669309172,94.5465,48.9,11.41,6283
